pat1,pat2,features (n),similarity
SRI-36274494,SRI-83452944,25,0.02056521735949416
SRI-36274494,SRI-83452944,30,0.02207037618405772
SRI-36274494,SRI-83452944,40,0.027722537051323142
SRI-36274494,SRI-83452944,50,0.030491145175264366
SRI-36274494,SRI-83452944,60,0.03315715284644828
SRI-36274494,SRI-83452944,80,0.04117463055135065
SRI-36274494,SRI-83452944,100,0.04402046979310152
SRI-36274494,SRI-83452944,110,0.04602367885927876
SRI-36274494,SRI-21251048,5,0.017599346668759237
SRI-36274494,SRI-21251048,10,0.015755412109898604
SRI-36274494,SRI-21251048,15,0.01647687064664913
SRI-36274494,SRI-21251048,20,0.016205240610251997
SRI-36274494,SRI-21251048,25,0.019982305578704306
SRI-36274494,SRI-21251048,30,0.019658080178863627
SRI-36274494,SRI-21251048,40,0.023640631119110155
SRI-36274494,SRI-21251048,50,0.026513333166147034
SRI-36274494,SRI-21251048,60,0.03116565876902911
SRI-36274494,SRI-21251048,80,0.035052331016537944
SRI-36274494,SRI-21251048,100,0.04336844304985707
SRI-36274494,SRI-21251048,110,0.0471069251334296
SRI-36274494,SRI-36274494,5,0.0
SRI-36274494,SRI-36274494,10,0.0
SRI-36274494,SRI-36274494,15,0.0
SRI-36274494,SRI-36274494,20,0.0
SRI-36274494,SRI-36274494,25,0.0
SRI-36274494,SRI-36274494,30,0.0
SRI-36274494,SRI-36274494,40,0.0
SRI-36274494,SRI-36274494,50,0.0
SRI-36274494,SRI-36274494,60,0.0
SRI-36274494,SRI-36274494,80,0.0
SRI-36274494,SRI-36274494,100,0.0
SRI-36274494,SRI-36274494,110,0.0
SRI-36274494,SRI-80254102,5,0.017773335106979656
SRI-36274494,SRI-80254102,10,0.02160184287718545
SRI-36274494,SRI-80254102,15,0.023221569987699527
SRI-36274494,SRI-80254102,20,0.023845260064387284
SRI-36274494,SRI-80254102,25,0.025764413799521605
SRI-36274494,SRI-80254102,30,0.023724087030256014
SRI-36274494,SRI-80254102,40,0.02434578310609834
SRI-36274494,SRI-80254102,50,0.026005705147421197
SRI-36274494,SRI-80254102,60,0.02822439550047543
SRI-36274494,SRI-80254102,80,0.030728641830704728
SRI-36274494,SRI-80254102,100,0.033128474831091805
SRI-36274494,SRI-80254102,110,0.03601145102662004
SRI-36274494,SRI-81490281,5,0.013746302807542961
SRI-36274494,SRI-81490281,10,0.018841030922604217
SRI-36274494,SRI-81490281,15,0.021800819344163485
SRI-36274494,SRI-81490281,20,0.02334022517168603
SRI-36274494,SRI-81490281,25,0.023202798127829646
SRI-36274494,SRI-81490281,30,0.023787406727933426
SRI-36274494,SRI-81490281,40,0.025192011052135387
SRI-36274494,SRI-81490281,50,0.029177441486174738
SRI-36274494,SRI-81490281,60,0.03488427098820907
SRI-36274494,SRI-81490281,80,0.04662042949652902
SRI-36274494,SRI-81490281,100,0.05740793945356045
SRI-36274494,SRI-81490281,110,0.06252653851935096
SRI-36274494,SRI-83223481,5,0.01186311232955357
SRI-36274494,SRI-83223481,10,0.013362391489509347
SRI-36274494,SRI-83223481,15,0.015582559643690593
SRI-36274494,SRI-83223481,20,0.02005376871640615
SRI-36274494,SRI-83223481,25,0.020045549317536517
SRI-36274494,SRI-83223481,30,0.021417802545501494
SRI-36274494,SRI-83223481,40,0.026630272206453864
SRI-36274494,SRI-83223481,50,0.034378934290534235
SRI-36274494,SRI-83223481,60,0.039340017279969094
SRI-36274494,SRI-83223481,80,0.04200935892034215
SRI-36274494,SRI-83223481,100,0.054190213378205405
SRI-36274494,SRI-83223481,110,0.05629913365780114
SRI-36274494,SRI-13856294,5,0.01619093536864314
SRI-36274494,SRI-13856294,10,0.013930826799493548
SRI-36274494,SRI-13856294,15,0.01323222245672578
SRI-36274494,SRI-13856294,20,0.013866085805867942
SRI-36274494,SRI-13856294,25,0.014036935638799349
SRI-36274494,SRI-13856294,30,0.01704988464363772
SRI-36274494,SRI-13856294,40,0.021830329354044213
SRI-36274494,SRI-13856294,50,0.026427635571121853
SRI-36274494,SRI-13856294,60,0.031100801692501946
SRI-36274494,SRI-13856294,80,0.039478003681560826
SRI-36274494,SRI-13856294,100,0.04450771231335776
SRI-36274494,SRI-13856294,110,0.05048424403853139
SRI-36274494,SRI-52623367,5,0.013892138662130862
SRI-36274494,SRI-52623367,10,0.01145452437154513
SRI-36274494,SRI-52623367,15,0.01347389896495676
SRI-36274494,SRI-52623367,20,0.012817529353272235
SRI-36274494,SRI-52623367,25,0.012954644245773098
SRI-36274494,SRI-52623367,30,0.013137649756875787
SRI-36274494,SRI-52623367,40,0.0174035876429651
SRI-36274494,SRI-52623367,50,0.018366345061878196
SRI-36274494,SRI-52623367,60,0.02147167424427031
SRI-36274494,SRI-52623367,80,0.027121668268253563
SRI-36274494,SRI-52623367,100,0.030055743472413344
SRI-36274494,SRI-52623367,110,0.03168537177408755
SRI-36274494,SRI-61581684,5,0.011612027142299093
SRI-36274494,SRI-61581684,10,0.013446549792869323
SRI-36274494,SRI-61581684,15,0.017463300000295088
SRI-36274494,SRI-61581684,20,0.01672031600645984
SRI-36274494,SRI-61581684,25,0.017387480808135302
SRI-36274494,SRI-61581684,30,0.01925963227969588
SRI-36274494,SRI-61581684,40,0.022586678199762154
SRI-36274494,SRI-61581684,50,0.0250946072886312
SRI-36274494,SRI-61581684,60,0.028261144783239094
SRI-36274494,SRI-61581684,80,0.03620563350687705
SRI-36274494,SRI-61581684,100,0.043114211171250416
SRI-36274494,SRI-61581684,110,0.04751705561448249
SRI-36274494,SRI-03083799,5,0.009526627128907799
SRI-36274494,SRI-03083799,10,0.011242143798037837
SRI-36274494,SRI-03083799,15,0.012275343651695652
SRI-36274494,SRI-03083799,20,0.011952398363019767
SRI-36274494,SRI-03083799,25,0.013586788490215211
SRI-36274494,SRI-03083799,30,0.015149573540783572
SRI-36274494,SRI-03083799,40,0.017795560687460757
SRI-36274494,SRI-03083799,50,0.020628128973206518
SRI-36274494,SRI-03083799,60,0.025482552226615277
SRI-36274494,SRI-03083799,80,0.03213434726436214
SRI-36274494,SRI-03083799,100,0.03454525379650449
SRI-36274494,SRI-03083799,110,0.038183964594059754
SRI-36274494,SRI-47551686,5,0.013944377110219189
SRI-36274494,SRI-47551686,10,0.01637408897536411
SRI-36274494,SRI-47551686,15,0.016868804760739618
SRI-36274494,SRI-47551686,20,0.016846445130950585
SRI-36274494,SRI-47551686,25,0.01728106389362256
SRI-36274494,SRI-47551686,30,0.016280391731632777
SRI-36274494,SRI-47551686,40,0.019227881416547143
SRI-36274494,SRI-47551686,50,0.02233587912033953
SRI-36274494,SRI-47551686,60,0.02408806193429273
SRI-36274494,SRI-47551686,80,0.029578194675250802
SRI-36274494,SRI-47551686,100,0.032403141629039456
SRI-36274494,SRI-47551686,110,0.03542328098734405
SRI-80254102,SRI-18497803,5,0.029706320239195134
SRI-80254102,SRI-18497803,10,0.039046382116403364
SRI-80254102,SRI-18497803,15,0.041312175050207074
SRI-80254102,SRI-18497803,20,0.044341442348773394
SRI-80254102,SRI-18497803,25,0.04559390283608857
SRI-80254102,SRI-18497803,30,0.05307944859004695
SRI-80254102,SRI-18497803,40,0.06176801274637228
SRI-80254102,SRI-18497803,50,0.07038678952931296
SRI-80254102,SRI-18497803,60,0.07463125483453657
SRI-80254102,SRI-18497803,80,0.07615365030406683
SRI-80254102,SRI-18497803,100,0.07853025756678336
SRI-80254102,SRI-18497803,110,0.08800127934550184
SRI-80254102,SRI-26391657,5,0.024077547158855815
SRI-80254102,SRI-26391657,10,0.026473880282888208
SRI-80254102,SRI-26391657,15,0.024690656303366608
SRI-80254102,SRI-26391657,20,0.02619167975766386
SRI-80254102,SRI-26391657,25,0.027444369128538676
SRI-80254102,SRI-26391657,30,0.02630560801622819
SRI-80254102,SRI-26391657,40,0.02888754176102302
SRI-80254102,SRI-26391657,50,0.031373151928291085
SRI-80254102,SRI-26391657,60,0.03190620109234361
SRI-80254102,SRI-26391657,80,0.03375109536926173
SRI-80254102,SRI-26391657,100,0.03628749454132549
SRI-80254102,SRI-26391657,110,0.040500086740884254
SRI-80254102,SRI-65903946,5,0.02342559049142242
SRI-80254102,SRI-65903946,10,0.02458596511157777
SRI-80254102,SRI-65903946,15,0.025597305218177772
SRI-80254102,SRI-65903946,20,0.02509342459147402
SRI-80254102,SRI-65903946,25,0.027922650975424856
SRI-80254102,SRI-65903946,30,0.030150693405994453
SRI-80254102,SRI-65903946,40,0.035058735432655724
SRI-80254102,SRI-65903946,50,0.03786500126312433
SRI-80254102,SRI-65903946,60,0.039769694643333194
SRI-80254102,SRI-65903946,80,0.04688716556692701
SRI-80254102,SRI-65903946,100,0.055279086437442844
SRI-80254102,SRI-65903946,110,0.058102607552773765
SRI-80254102,SRI-57018043,5,0.01779898142530647
SRI-80254102,SRI-57018043,10,0.023238194763384148
SRI-80254102,SRI-57018043,15,0.025949245884505357
SRI-80254102,SRI-57018043,20,0.026129907661754763
SRI-80254102,SRI-57018043,25,0.027817611915343328
SRI-80254102,SRI-57018043,30,0.027080860969178663
SRI-80254102,SRI-57018043,40,0.029923818576047034
SRI-80254102,SRI-57018043,50,0.032004747749379
SRI-80254102,SRI-57018043,60,0.03379063063331283
SRI-80254102,SRI-57018043,80,0.03853579601127488
SRI-80254102,SRI-57018043,100,0.04824102925470712
SRI-80254102,SRI-57018043,110,0.05513981099332676
SRI-80254102,SRI-09637923,5,0.016775809317287442
SRI-80254102,SRI-09637923,10,0.02655475025622451
SRI-80254102,SRI-09637923,15,0.02910060354009636
SRI-80254102,SRI-09637923,20,0.03256947229099359
SRI-80254102,SRI-09637923,25,0.03077188552974747
SRI-80254102,SRI-09637923,30,0.03319892655881955
SRI-80254102,SRI-09637923,40,0.03596080033632723
SRI-80254102,SRI-09637923,50,0.041885802218236255
SRI-80254102,SRI-09637923,60,0.045623851606418485
SRI-80254102,SRI-09637923,80,0.0464497934087294
SRI-80254102,SRI-09637923,100,0.05704507128975414
SRI-80254102,SRI-09637923,110,0.06349592905426613
SRI-80254102,SRI-47051706,5,0.022321384303416198
SRI-80254102,SRI-47051706,10,0.02716572917489012
SRI-80254102,SRI-47051706,15,0.02863963781327096
SRI-80254102,SRI-47051706,20,0.026630916967617862
SRI-80254102,SRI-47051706,25,0.029675307468196264
SRI-80254102,SRI-47051706,30,0.029331474980724095
SRI-80254102,SRI-47051706,40,0.03190163139643146
SRI-80254102,SRI-47051706,50,0.03327026104452824
SRI-80254102,SRI-47051706,60,0.03631819834814042
SRI-80254102,SRI-47051706,80,0.04156654408068038
SRI-80254102,SRI-47051706,100,0.05017681513942052
SRI-80254102,SRI-47051706,110,0.05478474083403987
SRI-80254102,SRI-51877708,5,0.011013639435931416
SRI-80254102,SRI-51877708,10,0.01479807810814911
SRI-80254102,SRI-51877708,15,0.015127091551967406
SRI-80254102,SRI-51877708,20,0.016020663789151065
SRI-80254102,SRI-51877708,25,0.019086329754410353
SRI-80254102,SRI-51877708,30,0.019472465731388246
SRI-80254102,SRI-51877708,40,0.024967245476947137
SRI-80254102,SRI-51877708,50,0.029660771818623963
SRI-80254102,SRI-51877708,60,0.03616134251394916
SRI-80254102,SRI-51877708,80,0.042531718358840884
SRI-80254102,SRI-51877708,100,0.046796357274810345
SRI-80254102,SRI-51877708,110,0.05115653153765375
SRI-80254102,SRI-32501055,5,0.027592575079447818
SRI-80254102,SRI-32501055,10,0.02236281901728899
SRI-80254102,SRI-32501055,15,0.024146125416242895
SRI-80254102,SRI-32501055,20,0.025448599347950074
SRI-80254102,SRI-32501055,25,0.029415269121049147
SRI-80254102,SRI-32501055,30,0.028907160753089235
SRI-80254102,SRI-32501055,40,0.03629717529036058
SRI-80254102,SRI-32501055,50,0.03969068687149051
SRI-80254102,SRI-32501055,60,0.04649844343220164
SRI-80254102,SRI-32501055,80,0.06097035658031291
SRI-80254102,SRI-32501055,100,0.0671085926486544
SRI-80254102,SRI-32501055,110,0.07617525644058987
SRI-80254102,SRI-34707832,5,0.014670421124178152
SRI-80254102,SRI-34707832,10,0.022395182731244394
SRI-80254102,SRI-34707832,15,0.027847024202762003
SRI-80254102,SRI-34707832,20,0.028664684343386242
SRI-80254102,SRI-34707832,25,0.03219579961643733
SRI-80254102,SRI-34707832,30,0.03139621181264303
SRI-80254102,SRI-34707832,40,0.03527088166479834
SRI-80254102,SRI-34707832,50,0.038091797994922114
SRI-80254102,SRI-34707832,60,0.04096215952616991
SRI-80254102,SRI-34707832,80,0.04347988451527736
SRI-80254102,SRI-34707832,100,0.04790845198422442
SRI-80254102,SRI-34707832,110,0.054482961345519845
SRI-80254102,SRI-28317328,5,0.014737157274635282
SRI-80254102,SRI-28317328,10,0.017517274051342444
SRI-80254102,SRI-28317328,15,0.018055963115065722
SRI-80254102,SRI-28317328,20,0.01987148301544538
SRI-80254102,SRI-28317328,25,0.019964102850614313
SRI-80254102,SRI-28317328,30,0.021175650517973356
SRI-80254102,SRI-28317328,40,0.02449817981204697
SRI-80254102,SRI-28317328,50,0.028368566992132083
SRI-80254102,SRI-28317328,60,0.03448072162650296
SRI-80254102,SRI-28317328,80,0.0418749131008884
SRI-80254102,SRI-28317328,100,0.045083915448714144
SRI-80254102,SRI-28317328,110,0.04834533144650902
SRI-80254102,SRI-54024442,5,0.017986802495524624
SRI-80254102,SRI-54024442,10,0.02950680003378029
SRI-80254102,SRI-54024442,15,0.0292430694698207
SRI-80254102,SRI-54024442,20,0.029491042272824803
SRI-80254102,SRI-54024442,25,0.031804883625384486
SRI-80254102,SRI-54024442,30,0.03140749806450243
SRI-80254102,SRI-54024442,40,0.03190486642166217
SRI-80254102,SRI-54024442,50,0.03720597336646143
SRI-80254102,SRI-54024442,60,0.03789695549447539
SRI-80254102,SRI-54024442,80,0.04240145303311971
SRI-80254102,SRI-54024442,100,0.048992919086185104
SRI-80254102,SRI-54024442,110,0.055046668593761235
SRI-80254102,SRI-83452944,5,0.013293679668425753
SRI-80254102,SRI-83452944,10,0.016067353489918917
SRI-80254102,SRI-83452944,15,0.014880920855874566
SRI-80254102,SRI-83452944,20,0.018110259057695706
SRI-80254102,SRI-83452944,25,0.02213796881310282
SRI-80254102,SRI-83452944,30,0.02510358313866434
SRI-80254102,SRI-83452944,40,0.02893948589164754
SRI-80254102,SRI-83452944,50,0.03478667502129738
SRI-80254102,SRI-83452944,60,0.03404289058896163
SRI-80254102,SRI-83452944,80,0.041889438511432384
SRI-80254102,SRI-83452944,100,0.04534970403196853
SRI-80254102,SRI-83452944,110,0.04877217135759757
SRI-80254102,SRI-21251048,5,0.022947818628122257
SRI-80254102,SRI-21251048,10,0.027321639488307452
SRI-80254102,SRI-21251048,15,0.0302504152826838
SRI-80254102,SRI-21251048,20,0.02947052611010128
SRI-80254102,SRI-21251048,25,0.03482418576669462
SRI-80254102,SRI-21251048,30,0.03335082156912869
SRI-80254102,SRI-21251048,40,0.036241129682323445
SRI-80254102,SRI-21251048,50,0.03640085841424273
SRI-80254102,SRI-21251048,60,0.04140545177918688
SRI-80254102,SRI-21251048,80,0.0483343393279083
SRI-80254102,SRI-21251048,100,0.05810792035214706
SRI-80254102,SRI-21251048,110,0.06257780854796176
SRI-80254102,SRI-36274494,5,0.017773335106979656
SRI-80254102,SRI-36274494,10,0.02160184287718545
SRI-80254102,SRI-36274494,15,0.023221569987699527
SRI-80254102,SRI-36274494,20,0.023845260064387284
SRI-80254102,SRI-36274494,25,0.025764413799521605
SRI-80254102,SRI-36274494,30,0.023724087030256014
SRI-80254102,SRI-36274494,40,0.02434578310609834
SRI-80254102,SRI-36274494,50,0.026005705147421197
SRI-80254102,SRI-36274494,60,0.02822439550047543
SRI-80254102,SRI-36274494,80,0.030728641830704728
SRI-80254102,SRI-36274494,100,0.033128474831091805
SRI-80254102,SRI-36274494,110,0.03601145102662004
SRI-80254102,SRI-80254102,5,0.0
SRI-80254102,SRI-80254102,10,0.0
SRI-80254102,SRI-80254102,15,0.0
SRI-80254102,SRI-80254102,20,0.0
SRI-80254102,SRI-80254102,25,0.0
SRI-80254102,SRI-80254102,30,0.0
SRI-80254102,SRI-80254102,40,0.0
SRI-80254102,SRI-80254102,50,0.0
SRI-80254102,SRI-80254102,60,0.0
SRI-80254102,SRI-80254102,80,0.0
SRI-80254102,SRI-80254102,100,0.0
SRI-80254102,SRI-80254102,110,0.0
SRI-80254102,SRI-81490281,5,0.01599674626044361
SRI-80254102,SRI-81490281,10,0.028711505607307775
SRI-80254102,SRI-81490281,15,0.032368231768449274
SRI-80254102,SRI-81490281,20,0.03683991901580743
SRI-80254102,SRI-81490281,25,0.03887668879098069
SRI-80254102,SRI-81490281,30,0.038456047409749484
SRI-80254102,SRI-81490281,40,0.039507367187293654
SRI-80254102,SRI-81490281,50,0.04308891503673871
SRI-80254102,SRI-81490281,60,0.04825790870182886
SRI-80254102,SRI-81490281,80,0.05883201709287089
SRI-80254102,SRI-81490281,100,0.06830317691123491
SRI-80254102,SRI-81490281,110,0.07432572937902018
SRI-80254102,SRI-83223481,5,0.01468681080039699
SRI-80254102,SRI-83223481,10,0.02402344199326108
SRI-80254102,SRI-83223481,15,0.02649185394082693
SRI-80254102,SRI-83223481,20,0.029088142706910302
SRI-80254102,SRI-83223481,25,0.032499394142898354
SRI-80254102,SRI-83223481,30,0.03301237615374445
SRI-80254102,SRI-83223481,40,0.03538077858397966
SRI-80254102,SRI-83223481,50,0.04376092528712844
SRI-80254102,SRI-83223481,60,0.04639904717456511
SRI-80254102,SRI-83223481,80,0.04659485649014918
SRI-80254102,SRI-83223481,100,0.05759669256911083
SRI-80254102,SRI-83223481,110,0.06126077037654781
SRI-80254102,SRI-13856294,5,0.012623581527274469
SRI-80254102,SRI-13856294,10,0.016684524804171548
SRI-80254102,SRI-13856294,15,0.01961957882209557
SRI-80254102,SRI-13856294,20,0.020306563004528252
SRI-80254102,SRI-13856294,25,0.020625056733684165
SRI-80254102,SRI-13856294,30,0.021873262627303467
SRI-80254102,SRI-13856294,40,0.024393342358840314
SRI-80254102,SRI-13856294,50,0.02690646639736143
SRI-80254102,SRI-13856294,60,0.03139498676119886
SRI-80254102,SRI-13856294,80,0.03662127670956883
SRI-80254102,SRI-13856294,100,0.043562921072404615
SRI-80254102,SRI-13856294,110,0.05175527547377771
SRI-80254102,SRI-52623367,5,0.017542137729098156
SRI-80254102,SRI-52623367,10,0.020109741612098556
SRI-80254102,SRI-52623367,15,0.022956410572825783
SRI-80254102,SRI-52623367,20,0.023826816214872225
SRI-80254102,SRI-52623367,25,0.02454345199046083
SRI-80254102,SRI-52623367,30,0.022916324665843327
SRI-80254102,SRI-52623367,40,0.023695795049028395
SRI-80254102,SRI-52623367,50,0.025833990710141336
SRI-80254102,SRI-52623367,60,0.02752265697807642
SRI-80254102,SRI-52623367,80,0.03588653821461825
SRI-80254102,SRI-52623367,100,0.03975018820713824
SRI-80254102,SRI-52623367,110,0.042979299843984735
SRI-80254102,SRI-61581684,5,0.010941351425586285
SRI-80254102,SRI-61581684,10,0.019773574766942893
SRI-80254102,SRI-61581684,15,0.024045897299176316
SRI-80254102,SRI-61581684,20,0.02348438228487908
SRI-80254102,SRI-61581684,25,0.02626877947742363
SRI-80254102,SRI-61581684,30,0.028212854486298587
SRI-80254102,SRI-61581684,40,0.029304307467358175
SRI-80254102,SRI-61581684,50,0.031367116433804694
SRI-80254102,SRI-61581684,60,0.03607642286611203
SRI-80254102,SRI-61581684,80,0.046068314455472624
SRI-80254102,SRI-61581684,100,0.05351792093384946
SRI-80254102,SRI-61581684,110,0.062435065295760095
SRI-80254102,SRI-03083799,5,0.016294834536367528
SRI-80254102,SRI-03083799,10,0.01974728293783587
SRI-80254102,SRI-03083799,15,0.01993028229251886
SRI-80254102,SRI-03083799,20,0.02277191569926628
SRI-80254102,SRI-03083799,25,0.02512442677176786
SRI-80254102,SRI-03083799,30,0.02636814235801116
SRI-80254102,SRI-03083799,40,0.02924317791234813
SRI-80254102,SRI-03083799,50,0.03159326145316762
SRI-80254102,SRI-03083799,60,0.03739547918506727
SRI-80254102,SRI-03083799,80,0.043708514086416426
SRI-80254102,SRI-03083799,100,0.04820131819520416
SRI-80254102,SRI-03083799,110,0.053169671428302104
SRI-80254102,SRI-47551686,5,0.01838983666952581
SRI-80254102,SRI-47551686,10,0.0230378617491079
SRI-80254102,SRI-47551686,15,0.022274648606988037
SRI-80254102,SRI-47551686,20,0.02202384584092546
SRI-80254102,SRI-47551686,25,0.022150569580129356
SRI-80254102,SRI-47551686,30,0.021068312670159847
SRI-80254102,SRI-47551686,40,0.024108690865633154
SRI-80254102,SRI-47551686,50,0.024519845499638614
SRI-80254102,SRI-47551686,60,0.027281454026862793
SRI-80254102,SRI-47551686,80,0.03707329156965106
SRI-80254102,SRI-47551686,100,0.04248550005369161
SRI-80254102,SRI-47551686,110,0.047986831581194156
SRI-81490281,SRI-18497803,5,0.04233727312251349
SRI-81490281,SRI-18497803,10,0.06404502842089174
SRI-81490281,SRI-18497803,15,0.06791488020610556
SRI-81490281,SRI-18497803,20,0.07305222909794791
SRI-81490281,SRI-18497803,25,0.07748811170055432
SRI-81490281,SRI-18497803,30,0.08568757073614466
SRI-81490281,SRI-18497803,40,0.09437097376254304
SRI-81490281,SRI-18497803,50,0.09787242612110983
